X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.055	43.63	9.15	15.48	15.22	11.97	9.59	6.54
2020.058	43.63	9.15	15.51	15.23	11.95	9.57	6.55
2020.060	43.63	9.15	15.57	15.18	11.97	9.54	6.55
2020.063	43.64	9.14	15.63	15.15	11.96	9.52	6.55
2020.066	43.71	9.12	15.60	15.15	11.96	9.49	6.56
2020.068	44.04	8.75	15.65	15.17	11.93	9.49	6.56
2020.071	44.10	8.66	15.70	15.18	11.90	9.49	6.56
2020.074	44.10	8.66	15.70	15.17	11.91	9.48	6.60
2020.077	44.10	8.66	15.70	15.17	11.91	9.49	6.64
2020.079	44.10	8.68	15.71	15.17	11.89	9.47	6.66
2020.082	44.10	8.71	15.79	15.14	11.83	9.46	6.67
2020.085	44.10	8.74	15.78	15.12	11.83	9.46	6.68
2020.088	44.10	8.77	15.77	15.09	11.83	9.46	6.69
2020.090	44.10	8.80	15.77	15.08	11.81	9.46	6.70
2020.093	44.10	8.84	15.71	15.13	11.79	9.46	6.70
2020.096	44.10	8.89	15.57	15.23	11.78	9.45	6.70
2020.099	44.08	8.95	15.42	15.33	11.79	9.45	6.70
2020.101	44.06	9.03	15.37	15.33	11.78	9.44	6.70
2020.104	44.04	9.12	15.29	15.33	11.79	9.44	6.70
2020.107	44.02	9.24	15.20	15.31	11.81	9.44	6.70
2020.110	44.01	9.39	15.05	15.30	11.83	9.43	6.70
2020.112	43.99	9.41	15.06	15.28	11.93	9.35	6.70
2020.115	43.97	9.40	15.09	15.26	11.95	9.35	6.70
2020.118	43.96	9.38	15.17	15.23	11.92	9.35	6.70
2020.121	43.94	9.38	15.27	15.16	11.91	9.35	6.70
2020.123	43.91	9.43	15.28	15.24	11.81	9.34	6.70
2020.126	43.89	9.46	15.26	15.26	11.85	9.30	6.69
2020.129	43.87	9.51	15.21	15.28	11.86	9.28	6.69
2020.132	43.85	9.64	15.09	15.27	11.86	9.28	6.70
2020.134	43.84	9.66	15.09	15.26	11.87	9.29	6.70
2020.137	43.82	9.68	15.08	15.26	11.87	9.31	6.70
2020.140	43.80	9.69	15.06	15.26	11.88	9.33	6.69
2020.142	43.79	9.71	15.05	15.26	11.88	9.34	6.69
2020.145	43.75	9.76	15.06	15.20	11.89	9.36	6.69
2020.148	43.74	9.78	15.07	15.17	11.90	9.36	6.69
2020.151	43.78	9.76	15.08	15.14	11.90	9.37	6.69
2020.153	43.87	9.68	15.10	15.10	11.91	9.37	6.69
2020.156	43.88	9.70	15.09	15.08	11.90	9.38	6.69
2020.159	43.87	9.71	15.09	15.08	11.89	9.39	6.68
2020.162	43.87	9.66	15.14	15.09	11.87	9.42	6.68
2020.164	43.88	9.62	15.17	15.08	11.86	9.44	6.68
