X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.886	50.92	61.93	74.81	87.39	99.87	110.47	115.36
0.889	50.93	61.90	74.83	87.39	99.87	110.47	115.36
0.892	50.93	61.88	74.85	87.37	99.87	110.47	115.36
0.895	50.93	61.86	74.86	87.36	99.87	110.47	115.36
0.897	50.94	61.82	74.85	87.36	99.87	110.47	115.37
0.900	50.94	61.79	74.84	87.36	99.87	110.47	115.37
0.903	50.94	61.77	74.84	87.36	99.87	110.47	115.38
0.905	50.96	61.75	74.75	87.36	99.92	110.47	115.38
0.908	50.99	61.74	74.75	87.36	99.95	110.47	115.38
0.911	51.01	61.74	74.75	87.34	99.97	110.48	115.39
0.914	51.02	61.72	74.75	87.29	100.03	110.50	115.42
0.916	51.05	61.71	74.75	87.29	100.05	110.55	115.43
0.919	51.06	61.68	74.75	87.34	100.00	110.59	115.44
0.922	51.07	61.64	74.75	87.36	99.97	110.65	115.45
0.925	51.09	61.59	74.75	87.36	99.95	110.71	115.46
0.927	51.10	61.58	74.76	87.36	99.92	110.72	115.48
0.930	51.12	61.63	74.77	87.36	99.90	110.72	115.48
0.933	51.14	61.67	74.77	87.36	99.88	110.72	115.48
0.936	51.16	61.70	74.76	87.36	99.88	110.72	115.48
0.938	51.17	61.72	74.76	87.36	99.90	110.74	115.48
0.941	51.19	61.73	74.75	87.36	99.91	110.74	115.48
0.944	51.21	61.75	74.75	87.36	99.93	110.73	115.48
0.947	51.23	61.76	74.75	87.36	99.94	110.70	115.48
0.949	51.24	61.77	74.75	87.36	99.95	110.67	115.48
0.952	51.26	61.79	74.75	87.36	99.97	110.64	115.48
0.955	51.27	61.80	74.74	87.36	99.98	110.65	115.48
0.958	51.29	61.81	74.71	87.36	99.96	110.66	115.48
0.960	51.31	61.81	74.71	87.36	99.95	110.67	115.48
0.963	51.32	61.81	74.70	87.36	99.95	110.68	115.48
0.966	51.34	61.81	74.69	87.36	99.96	110.69	115.48
0.968	51.35	61.80	74.69	87.36	99.96	110.71	115.48
0.971	51.36	61.79	74.68	87.36	99.97	110.72	115.48
0.974	51.37	61.78	74.67	87.34	99.98	110.72	115.48
0.977	51.38	61.77	74.67	87.34	99.99	110.72	115.48
0.979	51.38	61.74	74.74	87.33	99.98	110.72	115.48
0.982	51.38	61.73	74.75	87.32	99.96	110.72	115.48
0.985	51.39	61.72	74.75	87.31	99.93	110.72	115.48
0.988	51.39	61.71	74.83	87.30	99.91	110.67	115.48
0.990	51.40	61.70	74.95	87.29	99.90	110.62	115.48
0.993	51.40	61.68	74.97	87.28	99.93	110.58	115.48
0.996	51.41	61.66	74.97	87.27	99.91	110.54	115.48
0.999	51.41	61.65	74.96	87.26	99.90	110.54	115.48
1.001	51.41	61.61	74.93	87.26	99.89	110.54	115.48
1.004	51.42	61.60	74.87	87.26	99.88	110.54	115.48
1.007	51.43	61.58	74.82	87.26	99.87	110.54	115.48
1.010	51.43	61.56	74.75	87.26	99.87	110.54	115.48
1.012	51.43	61.55	74.71	87.21	99.87	110.54	115.48
1.015	51.44	61.52	74.65	87.22	99.87	110.54	115.48
1.018	51.44	61.49	74.61	87.23	99.87	110.54	115.48
1.021	51.45	61.47	74.66	87.26	99.88	110.54	115.48
1.023	51.45	61.43	74.68	87.26	99.88	110.54	115.48
1.026	51.46	61.39	74.65	87.26	99.87	110.54	115.48
1.029	51.46	61.36	74.58	87.26	99.87	110.54	115.48
1.032	51.46	61.32	74.58	87.30	99.87	110.54	115.48
1.034	51.47	61.29	74.75	87.33	99.87	110.54	115.48
1.037	51.44	61.26	74.75	87.35	99.87	110.54	115.48
1.040	51.41	61.22	74.75	87.36	99.87	110.54	115.48
1.042	51.34	61.20	74.75	87.36	99.87	110.54	115.48
1.045	51.20	61.17	74.75	87.36	99.87	110.54	115.48
1.048	51.13	61.11	74.75	87.36	99.87	110.54	115.48
1.051	51.07	61.08	74.75	87.36	99.87	110.54	115.48
1.053	51.04	61.04	74.84	87.36	99.87	110.54	115.48
1.056	51.04	61.02	74.84	87.36	99.87	110.54	115.48
1.059	51.04	60.96	74.83	87.37	99.87	110.54	115.48
1.062	51.04	60.84	74.83	87.39	99.87	110.54	115.48
1.064	51.05	60.77	74.96	87.39	99.87	110.54	115.48
1.067	51.05	60.76	75.07	87.40	99.87	110.54	115.48
1.070	51.05	60.75	75.09	87.39	99.87	110.54	115.48
1.073	51.05	60.73	75.09	87.39	99.87	110.54	115.48
1.075	51.04	60.71	75.09	87.32	99.87	110.49	115.48
1.078	51.04	60.70	75.09	87.32	99.80	110.47	115.48
1.081	51.04	60.74	75.09	87.33	99.82	110.47	115.48
1.084	51.04	60.72	75.09	87.36	99.83	110.47	115.48
1.086	51.03	60.71	75.09	87.36	99.84	110.47	115.48
1.089	51.03	60.69	75.09	87.42	99.85	110.47	115.48
1.092	51.03	60.66	75.09	87.47	99.87	110.47	115.48
1.095	51.03	60.64	75.09	87.47	99.87	110.47	115.48
1.097	51.02	60.62	75.09	87.44	99.87	110.47	115.48
1.100	51.02	60.59	75.06	87.43	99.87	110.47	115.48
1.103	51.02	60.61	75.00	87.39	99.87	110.47	115.48
1.105	51.01	60.61	74.97	87.37	99.85	110.47	115.48
1.108	51.01	60.63	74.91	87.37	99.82	110.47	115.48
1.111	51.01	60.60	74.90	87.38	99.79	110.46	115.48
1.114	51.01	60.58	74.93	87.38	99.76	110.46	115.48
1.116	51.00	60.56	74.95	87.39	99.76	110.45	115.48
1.119	51.00	60.54	74.97	87.39	99.77	110.45	115.48
1.122	51.00	60.52	74.99	87.39	99.78	110.44	115.48
1.125	51.00	60.49	75.01	87.38	99.78	110.44	115.48
1.127	50.99	60.44	74.88	87.38	99.80	110.43	115.48
1.130	50.99	60.40	74.92	87.40	99.81	110.43	115.48
1.133	50.99	60.37	74.96	87.41	99.81	110.42	115.48
1.136	50.97	60.47	74.99	87.42	99.82	110.42	115.48
1.138	50.95	60.57	75.04	87.42	99.83	110.41	115.48
1.141	50.92	60.54	75.04	87.41	99.84	110.41	115.48
1.144	50.82	60.46	75.03	87.41	99.83	110.40	115.45
1.147	50.79	60.37	75.01	87.43	99.74	110.40	115.36
1.149	50.79	60.28	75.00	87.44	99.72	110.39	115.36
1.152	50.79	60.24	75.02	87.45	99.72	110.39	115.36
1.155	50.79	60.23	75.03	87.40	99.76	110.35	115.36
1.158	50.79	60.22	75.00	87.41	99.87	110.35	115.36
1.160	50.79	60.21	74.92	87.43	99.87	110.36	115.36
1.163	50.79	60.20	74.91	87.45	99.85	110.37	115.36
1.166	50.79	60.19	74.94	87.47	99.87	110.37	115.36
1.168	50.79	60.18	74.99	87.47	99.87	110.37	115.36
1.171	50.79	60.18	74.99	87.48	99.87	110.37	115.36
1.174	50.66	60.17	74.97	87.48	99.87	110.36	115.36
1.177	50.66	60.16	74.97	87.49	99.87	110.36	115.36
1.179	50.66	60.14	74.96	87.49	99.87	110.35	115.36
