X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
1.114	35.62	43.12	55.86	68.24	82.71	96.99	104.58
1.116	35.58	43.11	55.82	68.17	82.69	96.98	104.58
1.119	35.50	43.10	55.76	68.17	82.64	97.26	104.58
1.122	35.40	43.10	55.76	68.17	82.64	97.26	104.58
1.125	35.20	43.24	55.84	68.17	82.65	97.26	104.58
1.127	35.10	43.22	55.84	68.33	82.68	97.26	104.58
1.130	34.98	43.16	55.84	68.33	82.71	97.26	104.58
1.133	34.96	43.15	55.83	68.33	82.71	97.26	104.58
1.136	34.94	43.18	55.83	68.33	82.68	97.26	104.58
1.138	34.94	43.22	55.83	68.34	82.65	97.26	104.58
1.141	34.92	43.25	55.82	68.34	82.64	97.26	104.58
1.144	34.90	43.29	55.82	68.34	82.71	97.26	104.58
1.147	34.87	43.36	55.82	68.34	82.71	97.26	104.58
1.149	34.85	43.39	55.81	68.34	82.71	97.26	104.58
1.152	34.84	43.43	55.79	68.35	82.71	97.26	104.58
1.155	34.82	43.46	55.77	68.35	82.71	97.26	104.58
1.158	34.80	43.48	55.82	68.27	82.71	97.26	104.58
1.160	34.80	43.49	55.89	68.28	82.64	97.26	104.58
1.163	34.80	43.48	56.10	68.31	82.64	97.26	104.58
1.166	34.81	43.42	56.19	68.30	82.64	97.26	104.58
1.168	34.74	43.43	56.34	68.31	82.64	97.26	104.58
1.171	34.59	43.41	56.22	68.31	82.64	97.26	104.58
1.174	34.53	43.39	56.22	68.20	82.64	97.26	104.58
1.177	34.52	43.36	56.27	68.17	82.64	97.26	104.58
1.179	34.49	43.34	56.33	68.17	82.64	97.26	104.58
