X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.797	63.08	72.62	83.65	96.25	104.83	113.77	126.52
0.800	63.05	72.67	83.65	96.23	104.83	113.77	126.55
0.803	63.02	72.76	83.65	96.21	104.84	113.77	126.57
0.806	62.99	72.84	83.65	96.19	104.85	113.77	126.58
0.808	62.96	72.87	83.65	96.15	104.85	113.77	126.62
0.811	62.93	72.88	83.65	96.13	104.87	113.77	126.64
0.814	62.90	72.91	83.65	96.11	104.89	113.77	126.65
0.816	62.84	72.94	83.65	96.08	104.89	113.77	126.69
0.819	62.81	72.97	83.65	96.06	104.90	113.77	126.70
0.822	62.78	72.98	83.65	96.04	104.90	113.77	126.74
0.825	62.75	73.01	83.65	96.02	104.90	113.77	126.75
0.827	62.72	73.04	83.65	96.00	104.91	113.77	126.77
0.830	62.69	73.05	83.65	95.98	104.91	113.77	126.80
0.833	62.66	73.08	83.65	95.96	104.92	113.77	126.82
0.836	62.63	73.11	83.65	95.90	104.92	113.77	126.85
0.838	62.57	73.12	83.65	95.85	104.92	113.77	126.87
0.841	62.54	73.13	83.65	95.80	104.93	113.77	126.89
0.844	62.51	73.11	83.65	95.80	104.93	113.77	126.92
0.847	62.48	73.10	83.65	95.78	104.93	113.77	126.94
0.849	62.45	73.08	83.65	95.77	104.94	113.77	126.97
0.852	62.42	73.07	83.65	95.75	104.94	113.77	126.99
0.855	62.39	73.05	83.65	95.73	104.94	113.77	127.01
0.857	62.36	73.02	83.65	95.69	104.95	113.77	127.04
0.860	62.30	73.00	83.65	95.68	104.95	113.77	127.06
0.863	62.27	72.99	83.65	95.66	104.96	113.77	127.07
0.866	62.24	72.97	83.65	95.64	104.96	113.77	127.11
0.868	62.21	72.95	83.65	95.63	104.96	113.77	127.13
0.871	62.17	72.94	83.65	95.61	104.97	113.77	127.16
0.874	62.14	72.90	83.65	95.59	104.97	113.77	127.18
0.877	62.11	72.89	83.59	95.56	104.97	113.77	127.19
0.879	62.08	72.87	83.50	95.51	104.98	113.77	127.23
0.882	62.02	72.86	83.42	95.46	104.98	113.77	127.24
0.885	61.99	72.84	83.43	95.43	104.99	113.78	127.28
0.888	61.96	72.82	83.44	95.43	104.99	113.78	127.29
0.890	61.93	72.81	83.45	95.44	104.99	113.78	127.31
0.893	61.90	72.78	83.45	95.44	105.00	113.78	127.34
0.896	61.87	72.76	83.46	95.43	105.00	113.78	127.36
0.899	61.84	72.74	83.46	95.43	105.00	113.78	127.40
0.901	61.81	72.73	83.47	95.44	105.01	113.78	127.41
0.904	61.75	72.71	83.47	95.45	105.01	113.78	127.43
0.907	61.72	72.69	83.47	95.45	105.01	113.78	127.46
0.909	61.69	72.68	83.47	95.46	105.02	113.78	127.48
0.912	61.66	72.65	83.48	95.48	105.02	113.78	127.50
0.915	61.63	72.63	83.48	95.50	105.03	113.78	127.53
0.918	61.60	72.61	83.49	95.50	105.03	113.78	127.55
0.920	61.57	72.60	83.49	95.50	105.03	113.78	127.58
0.923	61.54	72.58	83.49	95.50	105.04	113.78	127.60
0.926	61.48	72.56	83.49	95.50	105.04	113.78	127.62
0.929	61.45	72.53	83.50	95.50	105.04	113.78	127.65
0.931	61.42	72.52	83.50	95.50	105.05	113.78	127.67
0.934	61.39	72.50	83.50	95.50	105.05	113.78	127.70
0.937	61.36	72.49	83.51	95.50	105.06	113.78	127.72
0.940	61.33	72.49	83.51	95.50	105.06	113.78	127.73
0.942	61.30	72.48	83.51	95.50	105.06	113.78	127.77
0.945	61.27	72.48	83.51	95.50	105.07	113.78	127.78
0.948	61.21	72.48	83.52	95.50	105.07	113.78	127.82
0.950	61.18	72.48	83.52	95.50	105.08	113.78	127.83
0.953	61.15	72.48	83.52	95.50	105.08	113.78	127.85
0.956	61.12	72.48	83.53	95.50	105.08	113.78	127.89
0.959	61.09	72.48	83.53	95.50	105.09	113.78	127.90
0.961	61.06	72.48	83.53	95.50	105.09	113.78	127.92
0.964	61.04	72.48	83.54	95.50	105.09	113.78	127.95
0.967	61.06	72.48	83.54	95.50	105.10	113.78	127.97
0.970	61.10	72.47	83.54	95.50	105.10	113.78	128.00
0.972	61.12	72.49	83.54	95.50	105.11	113.78	128.02
0.975	61.15	72.61	83.55	95.50	105.11	113.78	128.04
0.978	61.17	72.73	83.55	95.50	105.11	113.78	128.07
0.981	61.19	72.85	83.55	95.50	105.12	113.78	128.09
0.983	61.21	72.97	83.56	95.50	105.12	113.79	128.12
0.986	61.23	73.21	83.56	95.50	105.12	113.79	128.14
0.989	61.26	73.30	83.56	95.50	105.13	113.79	128.16
0.992	61.30	73.30	83.57	95.52	105.13	113.79	128.19
0.994	61.32	73.30	83.57	95.57	105.13	113.79	128.21
0.997	61.34	73.30	83.57	95.65	105.14	113.79	128.24
1.000	61.37	73.30	83.57	95.70	105.14	113.79	128.26
1.002	61.39	73.30	83.58	95.74	105.15	113.79	128.27
1.005	61.41	73.30	83.58	95.78	105.15	113.79	128.31
1.008	61.43	73.30	83.58	95.87	105.15	113.79	128.33
1.011	61.46	73.30	83.59	95.91	105.16	113.79	128.34
1.013	61.50	73.30	83.59	95.96	105.16	113.79	128.38
1.016	61.52	73.30	83.59	96.00	105.16	113.79	128.39
1.019	61.54	73.30	83.60	96.08	105.17	113.79	128.43
1.022	61.57	73.30	83.60	96.08	105.17	113.79	128.44
1.024	61.59	73.30	83.60	96.08	105.18	113.79	128.46
1.027	61.61	73.30	83.60	96.09	105.18	113.79	128.49
1.030	61.63	73.30	83.61	96.09	105.18	113.79	128.51
1.033	61.65	73.30	83.61	96.10	105.19	113.79	128.54
1.035	61.70	73.30	83.61	96.10	105.19	113.79	128.56
1.038	61.72	73.30	83.62	96.11	105.20	113.79	128.58
1.041	61.74	73.30	83.62	96.11	105.20	113.79	128.61
1.043	61.76	73.30	83.62	96.11	105.20	113.79	128.63
