X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.376	51.43	62.19	79.57	93.74	102.65	113.30	120.66
0.379	51.44	62.80	79.57	93.73	102.65	113.30	120.66
0.382	51.45	63.42	79.57	93.71	102.65	113.30	120.66
0.384	51.46	64.65	79.57	93.70	102.65	113.30	120.66
0.387	51.47	65.27	79.57	93.68	102.65	113.30	120.66
0.390	51.48	65.88	79.57	93.67	102.65	113.30	120.66
0.393	51.49	67.03	79.57	93.65	102.65	113.30	120.66
0.395	51.50	67.10	79.57	93.63	102.65	113.30	120.66
0.398	51.51	67.17	79.57	93.62	102.65	113.30	120.66
0.401	51.52	67.21	79.57	93.60	102.65	113.30	120.66
0.403	51.53	67.22	79.57	93.59	102.65	113.30	120.66
0.406	51.54	67.22	79.57	93.57	102.65	113.30	120.66
0.409	51.55	67.22	79.57	93.56	102.65	113.30	120.66
0.412	51.56	67.23	79.57	93.54	102.65	113.30	120.66
0.414	51.57	67.23	79.57	93.52	102.65	113.30	120.66
0.417	51.58	67.23	79.57	93.51	102.65	113.30	120.66
0.420	51.59	67.23	79.57	93.49	102.65	113.30	120.66
0.423	51.60	67.24	79.57	93.48	102.65	113.30	120.66
0.425	51.61	67.24	79.57	93.46	102.65	113.30	120.66
0.428	51.62	67.24	79.57	93.44	102.65	113.30	120.66
0.431	51.62	67.24	79.57	93.43	102.65	113.30	120.66
0.434	51.63	67.25	79.57	93.41	102.65	113.30	120.66
0.436	51.64	67.25	79.57	93.40	102.65	113.30	120.66
0.439	51.66	67.25	79.57	93.38	102.65	113.30	120.66
0.442	51.67	67.25	79.57	93.38	102.65	113.30	120.66
0.444	51.68	67.26	79.57	93.38	102.65	113.30	120.66
0.447	51.69	67.26	79.57	93.38	102.65	113.30	120.66
0.450	51.70	67.26	79.57	93.38	102.65	113.30	120.66
0.453	51.70	67.26	79.57	93.38	102.65	113.30	120.66
0.455	51.71	67.27	79.57	93.38	102.65	113.30	120.66
0.458	51.72	67.27	79.57	93.38	102.65	113.30	120.66
0.461	51.73	67.27	79.57	93.38	102.65	113.30	120.66
0.464	51.74	67.28	79.57	93.38	102.65	113.30	120.66
0.466	51.75	67.28	79.57	93.38	102.65	113.30	120.66
0.469	51.76	67.28	79.57	93.38	102.65	113.30	120.66
0.472	51.77	67.28	79.57	93.38	102.65	113.30	120.66
0.475	51.78	67.29	79.57	93.38	102.65	113.30	120.66
0.477	51.79	67.29	79.57	93.38	102.65	113.30	120.66
0.480	51.80	67.29	79.57	93.38	102.65	113.30	120.66
0.483	51.81	67.29	79.57	93.38	102.65	113.30	120.66
0.486	51.82	67.30	79.57	93.38	102.65	113.30	120.66
0.488	51.83	67.30	79.57	93.38	102.65	113.30	120.66
0.491	51.84	67.30	79.57	93.38	102.65	113.30	120.66
0.494	51.85	67.30	79.57	93.38	102.65	113.30	120.66
0.496	51.86	67.31	79.57	93.38	102.65	113.30	120.66
0.499	51.87	67.31	79.57	93.38	102.65	113.30	120.66
0.502	51.88	67.31	79.57	93.38	102.65	113.30	120.66
0.505	51.89	67.31	79.57	93.38	102.65	113.30	120.66
0.507	51.90	67.32	79.57	93.38	102.65	113.30	120.66
0.510	51.91	67.32	79.57	93.38	102.65	113.30	120.66
0.513	51.92	67.32	79.57	93.38	102.65	113.30	120.66
