X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.384	35.68	7.21	12.81	12.34	14.78	14.14	7.19
2020.386	35.60	7.30	12.81	12.32	14.80	14.11	7.20
2020.389	35.49	7.42	12.76	12.33	14.87	14.07	7.21
2020.392	35.48	7.43	12.73	12.31	14.93	14.04	7.22
2020.395	35.47	7.41	12.76	12.30	14.94	14.02	7.24
2020.397	35.46	7.39	12.79	12.30	14.94	14.01	7.26
2020.400	35.45	7.36	12.82	12.25	14.99	14.00	7.27
2020.403	35.43	7.37	12.84	12.18	15.06	13.98	7.28
2020.405	35.45	7.32	12.89	12.09	15.13	13.97	7.29
2020.408	35.48	7.25	12.94	12.17	15.04	13.94	7.31
2020.411	35.55	7.10	13.00	12.18	15.07	13.91	7.32
2020.414	35.58	6.95	13.13	12.16	15.14	13.85	7.34
2020.416	35.61	7.00	13.06	12.10	15.17	13.84	7.35
2020.419	35.64	6.96	13.12	12.04	15.15	13.88	7.35
2020.422	35.68	6.89	13.15	12.09	15.09	13.89	7.35
2020.425	35.68	6.86	13.18	12.22	14.96	13.90	7.35
2020.427	35.68	6.82	13.21	12.20	14.98	13.89	7.35
2020.430	35.68	6.79	13.25	12.13	15.06	13.88	7.35
2020.433	35.68	6.76	13.28	12.10	15.05	13.92	7.35
2020.436	35.68	6.73	13.31	12.07	15.09	13.92	7.35
2020.438	35.68	6.70	13.34	12.03	15.12	13.92	7.35
2020.441	35.68	6.70	13.34	12.03	15.10	13.94	7.35
2020.444	35.68	6.70	13.32	12.08	15.03	13.97	7.35
2020.447	35.68	6.70	13.31	12.14	14.99	13.99	7.33
2020.449	35.68	6.70	13.27	12.21	14.95	13.98	7.33
2020.452	35.68	6.70	13.26	12.23	14.96	13.97	7.34
2020.455	35.68	6.71	13.17	12.28	14.98	13.96	7.35
2020.458	35.68	6.72	13.16	12.27	15.01	13.96	7.35
2020.460	35.68	6.73	13.09	12.28	15.05	13.96	7.35
2020.463	35.68	6.75	13.08	12.26	15.07	13.96	7.35
2020.466	35.68	6.70	13.12	12.24	15.10	13.95	7.35
2020.468	35.68	6.70	13.13	12.22	15.11	13.95	7.35
2020.471	35.68	6.70	13.13	12.19	15.14	13.95	7.35
2020.474	35.68	6.70	13.11	12.21	15.14	13.95	7.35
2020.477	35.68	6.70	13.11	12.23	15.13	13.94	7.35
2020.479	35.68	6.70	13.12	12.20	15.14	13.94	7.35
2020.482	35.68	6.62	13.21	12.20	15.14	13.94	7.35
2020.485	35.68	6.51	13.32	12.17	15.18	13.94	7.38
2020.488	35.68	6.50	13.33	12.16	15.19	13.92	7.40
2020.490	35.68	6.51	13.32	12.20	15.14	13.93	7.42
2020.493	35.68	6.52	13.31	12.21	15.14	13.96	7.44
2020.496	35.68	6.54	13.30	12.19	15.14	14.00	7.44
2020.499	35.68	6.56	13.26	12.23	15.11	14.05	7.43
2020.501	35.68	6.52	13.26	12.25	15.10	14.09	7.40
2020.504	35.68	6.42	13.36	12.28	15.07	14.13	7.37
2020.507	35.68	6.31	13.47	12.27	15.06	14.17	7.34
2020.510	35.68	6.21	13.59	12.26	15.02	14.24	7.31
2020.512	35.68	6.15	13.61	12.29	14.98	14.31	7.28
2020.515	35.68	6.09	13.67	12.30	14.97	14.32	7.28
2020.518	35.68	6.13	13.64	12.30	14.95	14.33	7.28
2020.521	35.68	6.14	13.62	12.30	14.94	14.34	7.28
2020.523	35.68	6.15	13.61	12.30	14.93	14.34	7.29
2020.526	35.68	6.15	13.61	12.30	14.93	14.34	7.29
2020.529	35.69	6.15	13.61	12.30	14.93	14.34	7.30
2020.532	35.69	6.14	13.61	12.28	14.95	14.33	7.30
2020.534	35.71	6.19	13.55	12.26	14.96	14.33	7.31
2020.537	35.72	6.23	13.50	12.23	14.98	14.34	7.31
2020.540	35.73	6.23	13.48	12.21	14.98	14.36	7.31
2020.542	35.74	6.24	13.46	12.19	14.95	14.40	7.31
2020.545	35.76	6.08	13.61	12.18	14.97	14.39	7.32
2020.548	35.75	6.08	13.52	12.26	15.00	14.38	7.32
2020.551	35.67	6.16	13.52	12.26	15.00	14.37	7.33
2020.553	35.72	6.12	13.52	12.25	15.00	14.37	7.33
2020.556	35.76	6.07	13.52	12.25	14.99	14.38	7.33
2020.559	35.80	6.03	13.53	12.25	14.94	14.42	7.34
2020.562	35.82	6.01	13.53	12.24	14.89	14.47	7.34
2020.564	35.83	5.81	13.72	12.26	14.79	14.54	7.34
2020.567	35.83	5.64	13.89	12.25	14.81	14.52	7.35
2020.570	35.83	5.65	13.89	12.25	14.87	14.48	7.35
2020.573	35.82	5.66	13.85	12.28	14.74	14.61	7.35
2020.575	35.80	5.69	13.85	12.21	14.91	14.48	7.36
2020.578	35.79	5.86	13.70	12.16	14.93	14.48	7.39
2020.581	35.78	5.87	13.71	12.15	14.90	14.43	7.47
2020.584	35.77	5.88	13.72	12.14	14.88	14.41	7.51
2020.586	35.76	5.89	13.72	12.13	14.87	14.38	7.58
2020.589	35.64	6.02	13.73	12.07	14.91	14.44	7.60
2020.592	35.34	6.32	13.74	11.98	14.98	14.51	7.60
2020.595	35.22	6.44	13.74	11.96	15.00	14.65	7.54
2020.597	35.20	6.46	13.73	11.95	15.01	14.63	7.58
2020.600	35.34	6.32	13.74	11.91	15.02	14.60	7.61
2020.603	35.48	6.18	13.75	11.91	15.02	14.56	7.65
2020.605	35.62	6.05	13.68	11.97	15.03	14.52	7.68
2020.608	35.62	6.05	13.73	11.93	15.04	14.47	7.72
2020.611	35.53	6.15	13.69	11.97	15.04	14.42	7.75
2020.614	35.44	6.25	13.69	11.95	15.07	14.36	7.79
2020.616	35.33	6.38	13.67	11.95	15.07	14.33	7.82
2020.619	35.23	6.48	13.66	11.95	15.07	14.65	7.51
2020.622	35.14	6.65	13.61	11.92	15.06	14.66	7.51
2020.625	35.00	6.75	13.59	11.98	15.06	14.66	7.51
2020.627	34.91	6.85	13.57	11.98	15.07	14.66	7.51
2020.630	34.80	6.97	13.55	12.00	15.04	14.68	7.51
2020.633	34.71	7.09	13.48	12.05	15.02	14.70	7.51
2020.636	34.62	7.19	13.47	12.04	15.00	14.72	7.51
2020.638	34.53	7.29	13.48	12.03	15.01	14.71	7.52
2020.641	34.43	7.40	13.46	12.03	15.06	14.66	7.52
2020.644	34.42	7.42	13.46	12.04	15.06	14.66	7.52
