X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.011	48.33	6.56	15.63	13.84	12.26	8.54	6.50
2020.014	48.15	6.73	15.74	13.81	12.18	8.53	6.50
2020.016	48.15	6.73	15.74	13.84	12.16	8.50	6.53
2020.019	48.16	6.72	15.63	13.88	12.22	8.50	6.53
2020.022	48.16	6.72	15.63	13.85	12.25	8.49	6.53
2020.025	48.16	6.72	15.63	13.86	12.24	8.47	6.55
2020.027	48.17	6.71	15.63	13.89	12.21	8.45	6.57
2020.030	48.17	6.71	15.63	13.75	12.35	8.44	6.58
2020.033	48.17	6.71	15.63	13.86	12.24	8.44	6.58
2020.036	48.18	6.70	15.63	13.82	12.28	8.44	6.59
2020.038	48.18	6.70	15.63	13.80	12.30	8.44	6.61
2020.041	48.19	6.69	15.63	13.78	12.32	8.43	6.65
2020.044	48.19	6.69	15.63	13.75	12.35	8.43	6.68
2020.047	48.19	6.69	15.63	13.79	12.31	8.43	6.71
2020.049	48.20	6.69	15.63	13.82	12.28	8.43	6.73
2020.052	48.20	6.68	15.63	13.84	12.26	8.48	6.70
2020.055	48.20	6.68	15.63	13.87	12.23	8.48	6.73
2020.058	48.21	6.68	15.63	13.89	12.21	8.48	6.75
2020.060	48.18	6.70	15.64	13.92	12.24	8.42	6.75
2020.063	48.15	6.72	15.65	13.86	12.35	8.36	6.75
2020.066	48.11	6.69	15.70	13.86	12.43	8.29	6.75
2020.068	48.08	6.65	15.78	13.87	12.42	8.29	6.75
2020.071	48.05	6.61	15.85	13.88	12.40	8.29	6.76
2020.074	48.01	6.58	15.92	13.90	12.38	8.29	6.76
2020.077	47.98	6.52	16.02	13.89	12.39	8.29	6.76
2020.079	47.93	6.50	16.09	13.84	12.43	8.29	6.78
2020.082	47.83	6.52	16.16	13.81	12.45	8.30	6.80
2020.085	47.78	6.50	16.23	13.79	12.46	8.31	6.85
2020.088	47.73	6.52	16.26	13.80	12.44	8.32	6.87
2020.090	47.73	6.52	16.26	13.95	12.26	8.34	6.90
2020.093	47.77	6.49	16.26	14.03	12.18	8.35	6.93
2020.096	47.81	6.46	16.25	14.05	12.15	8.36	7.00
2020.099	47.89	6.38	16.24	14.06	12.12	8.37	7.03
2020.101	47.93	6.35	16.24	14.08	12.11	8.36	7.07
2020.104	47.97	6.31	16.23	14.10	12.11	8.34	7.10
2020.107	48.01	6.28	16.22	14.13	12.09	8.33	7.17
2020.110	48.03	6.26	16.22	14.16	12.07	8.32	7.20
2020.112	48.06	6.24	16.21	14.24	12.00	8.31	7.23
2020.115	48.09	6.22	16.21	14.29	11.99	8.27	7.27
2020.118	48.11	6.20	16.20	14.34	11.94	8.26	7.33
2020.121	48.15	6.17	16.19	14.39	11.89	8.26	7.37
2020.123	48.14	6.18	16.30	14.33	11.85	8.25	7.40
2020.126	48.14	6.19	16.29	14.37	11.82	8.24	7.43
2020.129	48.13	6.20	16.28	14.42	11.80	8.26	7.41
2020.132	48.14	6.20	16.28	14.47	11.82	8.22	7.39
2020.134	48.17	6.18	16.27	14.56	11.80	8.18	7.37
2020.137	48.18	6.18	16.24	14.63	11.77	8.16	7.35
2020.140	48.18	6.18	16.21	14.70	11.72	8.16	7.35
2020.142	48.19	6.16	16.19	14.77	11.67	8.16	7.35
2020.145	48.22	6.06	16.25	14.82	11.64	8.16	7.36
2020.148	48.23	6.02	16.27	14.86	11.62	8.16	7.36
2020.151	48.24	6.02	16.25	14.89	11.78	7.97	7.36
2020.153	48.25	6.03	16.24	14.91	11.85	7.87	7.36
2020.156	48.25	6.06	16.20	14.98	11.88	7.77	7.36
2020.159	48.25	6.14	16.18	14.98	11.88	7.71	7.37
2020.162	48.26	6.13	16.23	14.99	11.80	7.73	7.37
2020.164	48.27	6.09	16.26	14.95	11.80	7.76	7.38
2020.167	48.27	6.08	16.26	14.96	11.78	7.77	7.39
2020.170	48.28	6.06	16.28	14.98	11.73	7.80	7.41
2020.173	48.28	6.05	16.29	15.00	11.69	7.82	7.40
2020.175	48.29	6.03	16.30	15.03	11.64	7.85	7.40
2020.178	48.29	6.03	16.30	15.03	11.62	7.89	7.39
2020.181	48.29	6.03	16.31	15.02	11.60	7.93	7.36
2020.184	48.30	6.02	16.31	15.02	11.56	8.01	7.33
2020.186	48.29	6.03	16.31	15.00	11.54	8.06	7.27
2020.189	48.29	6.05	16.31	14.97	11.56	8.11	7.16
2020.192	48.27	6.07	16.30	14.95	11.55	8.16	7.06
2020.195	48.27	6.08	16.30	14.91	11.56	8.18	6.99
2020.197	48.26	6.09	16.29	14.90	11.57	8.16	6.93
2020.200	48.26	6.11	16.28	14.88	11.62	8.14	6.79
2020.203	48.25	6.12	16.28	14.84	11.66	8.13	6.75
2020.205	48.24	6.12	16.28	14.84	11.68	8.14	6.74
2020.208	48.23	6.15	16.27	14.82	11.70	8.14	6.73
2020.211	48.23	6.14	16.28	14.79	11.75	8.15	6.72
2020.214	48.22	6.07	16.30	14.82	11.78	8.15	6.71
2020.216	48.21	6.01	16.32	14.86	11.81	8.15	6.70
2020.219	48.21	5.92	16.39	14.88	11.83	8.16	6.69
2020.222	48.20	5.88	16.44	14.90	11.82	8.16	6.68
2020.225	48.19	5.85	16.47	14.92	11.81	8.16	6.67
2020.227	48.18	5.80	16.53	14.94	11.81	8.16	6.65
2020.230	48.18	5.78	16.56	15.05	11.71	8.18	6.64
2020.233	48.17	5.76	16.59	15.04	11.70	8.21	6.63
2020.236	48.17	5.75	16.60	15.02	11.69	8.24	6.62
2020.238	48.16	5.73	16.68	14.96	11.66	8.30	6.60
2020.241	48.15	5.72	16.68	14.98	11.63	8.33	6.60
2020.244	48.13	5.73	16.69	15.00	11.59	8.37	6.59
2020.247	48.09	5.76	16.69	15.03	11.54	8.42	6.58
2020.249	48.05	5.79	16.69	15.05	11.51	8.45	6.57
2020.252	48.01	5.82	16.69	15.03	11.52	8.49	6.55
2020.255	47.96	5.86	16.70	15.04	11.49	8.55	6.53
2020.258	47.91	5.90	16.69	15.04	11.47	8.58	6.53
2020.260	47.86	5.95	16.69	15.04	11.47	8.61	6.53
2020.263	47.82	5.99	16.68	15.04	11.44	8.65	6.53
2020.266	47.77	6.03	16.67	15.05	11.42	8.68	6.52
2020.268	47.72	6.08	16.67	15.05	11.39	8.72	6.52
2020.271	47.66	6.14	16.66	15.05	11.38	8.74	6.52
2020.274	47.60	6.19	16.65	15.06	11.37	8.76	6.53
2020.277	47.53	6.25	16.65	15.06	11.36	8.79	6.52
2020.279	47.48	6.30	16.64	15.06	11.37	8.79	6.52
2020.282	47.40	6.38	16.64	15.06	11.38	8.79	6.52
2020.285	47.41	6.36	16.63	15.07	11.39	8.79	6.52
2020.288	47.40	6.37	16.68	15.01	11.40	8.79	6.52
2020.290	47.40	6.37	16.72	14.97	11.41	8.79	6.52
2020.293	47.38	6.39	16.74	14.95	11.42	8.79	6.52
2020.296	47.37	6.39	16.66	15.09	11.36	8.79	6.52
2020.299	47.26	6.50	16.60	15.28	11.24	8.79	6.52
