X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.579	34.69	41.33	54.35	67.07	82.17	96.27	103.98
0.581	34.74	41.35	54.35	67.05	82.24	96.26	103.97
0.584	34.79	41.36	54.36	67.03	82.24	96.25	103.97
0.587	34.88	41.37	54.36	67.01	82.24	96.24	103.97
0.589	34.93	41.41	54.37	67.05	82.24	96.23	103.97
0.592	34.97	41.44	54.44	67.10	82.24	96.22	103.96
0.595	35.02	41.51	54.44	67.07	82.24	96.21	103.96
0.598	35.07	41.53	54.45	67.07	82.24	96.20	103.96
0.600	35.09	41.56	54.46	67.07	82.24	96.19	103.96
0.603	35.04	41.61	54.46	67.13	82.24	96.18	103.95
0.606	35.00	41.63	54.46	67.19	82.24	96.17	103.95
0.609	34.95	41.66	54.46	67.22	82.24	96.16	103.95
0.611	34.90	41.69	54.46	67.30	82.24	96.16	103.95
0.614	34.86	41.71	54.45	67.32	82.24	96.16	103.94
0.617	34.81	41.76	54.45	67.38	82.25	96.16	103.94
0.620	34.77	41.79	54.44	67.40	82.25	96.16	103.94
0.622	34.72	41.82	54.49	67.42	82.25	96.16	103.93
0.625	34.68	41.84	54.49	67.44	82.25	96.16	103.93
0.628	34.63	41.87	54.46	67.45	82.24	96.16	103.93
0.630	34.58	41.89	54.45	67.45	82.21	96.16	103.93
0.633	34.57	41.94	54.43	67.50	82.18	96.16	103.92
0.636	34.60	41.97	54.42	67.55	82.17	96.16	103.92
0.639	34.62	41.99	54.41	67.58	82.12	96.16	103.92
0.641	34.64	42.01	54.41	67.59	82.12	96.16	103.92
0.644	34.67	42.02	54.43	67.59	82.12	96.16	103.92
0.647	34.69	42.06	54.43	67.59	82.14	96.16	103.91
0.650	34.72	42.07	54.44	67.59	82.14	96.15	103.91
0.652	34.76	42.09	54.45	67.59	82.10	96.15	103.91
0.655	34.79	42.10	54.49	67.59	82.08	96.15	103.90
0.658	34.81	42.11	54.56	67.59	82.02	96.15	103.90
0.661	34.65	42.11	54.63	67.59	82.00	96.15	103.90
0.663	34.46	42.11	54.67	67.59	81.98	96.15	103.90
0.666	34.44	42.11	54.69	67.59	81.97	96.15	103.89
0.669	34.44	42.11	54.71	67.59	81.96	96.15	103.89
0.671	34.44	42.11	54.72	67.59	81.98	96.15	103.89
0.674	34.44	42.11	54.73	67.59	81.99	96.15	103.88
0.677	34.44	42.11	54.74	67.59	82.00	96.15	103.88
0.680	34.44	42.11	54.74	67.59	82.01	96.15	103.88
0.682	34.44	42.11	54.75	67.59	82.02	96.15	103.88
0.685	34.44	42.10	54.75	67.59	82.03	96.15	103.87
0.688	34.44	41.74	54.76	67.59	82.04	96.15	103.87
0.691	34.44	41.44	54.77	67.59	82.05	96.15	103.87
0.693	34.44	41.44	54.78	67.59	82.06	96.15	103.87
0.696	34.44	41.44	54.78	67.59	82.08	96.15	103.87
0.699	34.44	41.44	54.79	67.59	82.08	96.15	103.86
0.702	34.44	41.39	54.80	67.59	82.09	96.15	103.86
0.704	34.44	41.36	54.80	67.59	82.10	96.15	103.86
0.707	34.44	41.39	54.79	67.59	82.11	96.14	103.85
0.710	34.44	41.40	54.79	67.59	82.12	96.14	103.85
0.713	34.44	41.41	54.78	67.59	82.10	96.14	103.85
0.715	34.44	41.42	54.77	67.59	82.08	96.14	103.85
0.718	34.40	41.44	54.76	67.59	82.06	96.14	103.85
0.721	34.38	41.45	54.76	67.59	82.04	96.14	103.85
0.723	34.38	41.45	54.75	67.59	82.02	96.14	103.85
0.726	34.20	41.45	54.75	67.59	81.99	96.14	103.85
0.729	34.10	41.45	54.74	67.59	81.95	96.14	103.85
0.732	34.07	41.45	54.73	67.59	81.93	96.14	103.85
0.734	34.06	41.45	54.73	67.59	81.89	96.14	103.85
0.737	34.11	41.45	54.67	67.59	81.86	96.14	103.85
0.740	34.16	41.45	54.49	67.59	81.82	96.14	103.85
0.743	34.22	41.45	54.48	67.59	81.79	96.14	103.85
0.745	34.28	41.45	54.48	67.59	81.78	96.14	103.85
0.748	34.28	41.45	54.47	67.59	81.80	96.14	103.85
0.751	34.27	41.45	54.46	67.57	81.81	96.14	103.85
0.754	34.27	41.45	54.46	67.56	81.83	96.14	103.85
0.756	34.25	41.45	54.45	67.55	81.85	96.14	103.85
0.759	34.25	41.45	54.44	67.57	81.87	96.14	103.85
0.762	34.25	41.45	54.43	67.60	81.89	96.13	103.85
0.764	34.26	41.45	54.43	67.60	81.94	96.13	103.85
0.767	34.26	41.45	54.42	67.60	82.03	96.13	103.85
0.770	34.26	41.45	54.42	67.60	82.06	96.13	103.91
0.773	34.27	41.45	54.40	67.60	82.06	96.13	103.94
0.775	34.27	41.45	54.38	67.60	82.05	96.13	104.00
0.778	34.27	41.45	54.36	67.60	82.05	96.13	104.05
0.781	34.28	41.45	54.36	67.60	82.04	96.13	104.08
0.784	34.28	41.45	54.36	67.60	82.04	96.13	104.12
0.786	34.28	41.45	54.36	67.60	82.03	96.13	104.13
0.789	34.29	41.45	54.36	67.59	82.03	96.13	104.14
0.792	34.29	41.45	54.36	67.58	82.03	96.13	104.15
0.795	34.29	41.46	54.36	67.52	82.03	96.13	104.16
0.797	34.30	41.46	54.36	67.52	82.02	96.13	104.16
0.800	34.30	41.46	54.36	67.53	82.02	96.13	104.17
0.803	34.30	41.46	54.39	67.52	82.01	96.13	104.17
0.806	34.31	41.46	54.41	67.51	82.01	96.13	104.17
0.808	34.31	41.46	54.42	67.48	82.01	96.13	104.17
0.811	34.31	41.46	54.43	67.48	82.00	96.13	104.17
0.814	34.32	41.46	54.44	67.50	82.00	96.13	104.17
0.816	34.32	41.46	54.44	67.52	82.00	96.12	104.17
0.819	34.32	41.46	54.46	67.53	81.99	96.12	104.17
0.822	34.33	41.46	54.46	67.54	81.99	96.12	104.17
0.825	34.33	41.46	54.47	67.54	81.98	96.12	104.17
0.827	34.33	41.46	54.48	67.56	81.98	96.12	104.17
0.830	34.34	41.46	54.49	67.63	81.98	96.12	104.17
0.833	34.34	41.46	54.49	67.63	81.97	96.12	104.17
0.836	34.34	41.46	54.49	67.61	81.97	96.12	104.17
0.838	34.35	41.46	54.51	67.61	81.71	96.12	104.17
0.841	34.35	41.32	54.55	67.59	81.62	96.12	104.17
0.844	34.35	41.14	54.59	67.55	81.67	96.12	104.17
0.847	34.36	41.10	54.62	67.53	81.72	96.12	104.17
0.849	34.36	41.11	54.70	67.51	81.77	96.12	104.17
0.852	34.36	41.13	54.76	67.50	81.82	96.12	104.17
0.855	34.37	41.14	54.76	67.48	81.87	96.12	104.17
0.857	34.37	41.17	54.75	67.47	81.91	96.12	104.17
0.860	34.37	41.19	54.74	67.51	81.93	96.12	104.17
0.863	34.38	41.20	54.73	67.54	81.93	96.12	104.17
0.866	34.38	41.22	54.73	67.54	81.93	96.12	104.17
0.868	34.38	41.23	54.72	67.53	81.92	96.12	104.17
0.871	34.39	41.24	54.68	67.53	81.92	96.11	104.17
0.874	34.39	41.26	54.65	67.53	81.92	96.11	104.17
0.877	34.40	41.27	54.63	67.53	81.91	96.11	104.17
0.879	34.44	41.29	54.60	67.53	81.91	96.11	104.18
0.882	34.45	41.33	54.57	67.48	81.85	96.11	104.18
0.885	34.47	41.37	54.55	67.40	81.69	96.11	104.18
0.888	34.49	41.44	54.56	67.42	81.65	96.11	104.18
0.890	34.51	41.47	54.58	67.44	81.66	96.11	104.18
0.893	34.53	41.47	54.59	67.46	81.81	96.11	104.18
0.896	34.44	41.47	54.61	67.49	81.89	96.11	104.18
0.899	34.44	41.47	54.62	67.53	81.88	96.11	104.18
0.901	34.44	41.47	54.65	67.43	81.88	96.11	104.18
0.904	34.44	41.47	54.66	67.37	81.87	96.11	104.18
0.907	34.44	41.47	54.68	67.36	81.87	96.11	104.18
0.909	34.44	41.47	54.69	67.36	81.87	96.11	104.18
0.912	34.44	41.47	54.71	67.36	81.86	96.11	104.18
0.915	34.44	41.46	54.72	67.36	81.86	96.11	104.18
0.918	34.44	41.45	54.72	67.36	81.86	96.13	104.18
0.920	34.44	41.43	54.73	67.35	81.86	96.15	104.18
0.923	34.44	41.42	54.73	67.33	81.86	96.17	104.18
0.926	34.44	41.40	54.74	67.31	81.86	96.21	104.18
0.929	34.44	41.39	54.74	67.29	81.86	96.23	104.18
0.931	34.44	41.37	54.72	67.27	81.86	96.25	104.18
0.934	34.44	41.35	54.70	67.23	81.86	96.27	104.18
0.937	34.44	41.33	54.66	67.20	81.86	96.29	104.18
0.940	34.44	41.32	54.62	67.18	81.86	96.31	104.18
0.942	34.44	41.30	54.58	67.16	81.86	96.33	104.18
0.945	34.44	41.29	54.51	67.14	81.88	96.37	104.18
0.948	34.44	41.27	54.49	67.12	81.84	96.38	104.18
0.950	34.44	41.26	54.49	67.12	81.78	96.40	104.18
0.953	34.44	41.23	54.49	67.12	81.65	96.42	104.18
0.956	34.44	41.22	54.49	67.13	81.59	96.43	104.18
0.959	34.44	41.21	54.42	67.13	81.63	96.45	104.18
0.961	34.44	41.20	54.42	67.13	81.65	96.47	104.18
0.964	34.44	41.20	54.43	67.13	81.75	96.48	104.18
0.967	34.44	41.19	54.36	67.14	81.82	96.52	104.18
0.970	34.44	41.18	54.36	67.13	81.86	96.52	104.18
0.972	34.44	41.16	54.36	67.14	81.86	96.52	104.19
0.975	34.44	41.14	54.36	67.14	81.86	96.52	104.19
0.978	34.44	41.14	54.36	67.14	81.86	96.51	104.19
0.981	34.44	41.15	54.36	67.14	81.86	96.50	104.19
0.983	34.44	41.16	54.36	67.14	81.86	96.49	104.19
0.986	34.44	41.05	54.36	67.14	81.86	96.48	104.19
0.989	34.44	41.03	54.36	67.15	81.86	96.47	104.19
0.992	34.44	41.00	54.36	67.15	81.86	96.46	104.19
0.994	34.44	40.98	54.36	67.15	81.86	96.45	104.19
0.997	34.44	40.95	54.36	67.15	81.86	96.44	104.19
1.000	34.44	40.94	54.36	67.15	81.86	96.43	104.19
1.002	34.44	40.90	54.36	67.15	81.86	96.42	104.19
1.005	34.44	40.88	54.36	67.16	81.86	96.41	104.19
1.008	34.44	40.87	54.36	67.11	81.86	96.40	104.19
1.011	34.44	40.85	54.36	67.07	81.85	96.39	104.19
1.013	34.44	40.83	54.35	67.02	81.84	96.38	104.19
1.016	34.44	40.82	54.35	67.00	81.84	96.37	104.19
1.019	34.44	40.81	54.35	66.98	81.83	96.36	104.19
1.022	34.44	40.81	54.32	66.95	81.82	96.35	104.19
1.024	34.44	40.79	54.27	66.89	81.82	96.34	104.19
1.027	34.44	40.76	54.24	66.87	81.80	96.32	104.19
1.030	34.44	40.74	54.19	66.85	81.79	96.31	104.19
1.033	34.44	40.70	54.18	66.85	81.79	96.31	104.19
1.035	34.44	40.68	54.19	66.89	81.78	96.30	104.19
1.038	34.44	40.66	54.19	66.93	81.81	96.29	104.19
1.041	34.44	40.65	54.21	66.98	81.82	96.27	104.19
1.043	34.44	40.65	54.26	66.96	81.85	96.26	104.19
1.046	34.44	40.65	54.29	66.88	81.87	96.26	104.19
1.049	34.44	40.65	54.30	66.81	81.87	96.25	104.19
1.052	34.44	40.65	54.27	66.85	81.87	96.23	104.19
1.054	34.44	40.48	54.28	66.87	81.86	96.22	104.19
1.057	34.44	40.46	54.29	66.87	81.91	96.21	104.19
1.060	34.44	40.44	54.30	66.87	81.89	96.20	104.20
1.063	34.44	40.42	54.31	66.86	81.88	96.20	104.20
1.065	34.44	40.38	54.32	66.86	81.85	96.18	104.21
1.068	34.44	40.36	54.33	66.86	81.83	96.17	104.22
1.071	34.44	40.33	54.34	66.86	81.81	96.16	104.22
1.074	34.44	40.31	54.34	66.86	81.79	96.15	104.22
1.076	34.44	40.28	54.36	66.85	81.71	96.14	104.23
1.079	34.44	40.26	54.39	66.88	81.52	96.14	104.24
1.082	34.44	40.24	54.42	66.91	81.41	96.15	104.25
1.085	34.44	40.22	54.42	66.93	81.29	96.16	104.25
1.087	34.44	40.18	54.42	66.96	81.26	96.18	104.26
1.090	34.44	40.17	54.43	66.96	81.23	96.20	104.26
1.093	34.44	40.15	54.43	66.96	81.20	96.21	104.27
1.095	34.44	40.14	54.43	66.92	81.17	96.22	104.27
1.098	34.44	40.11	54.44	66.92	81.14	96.24	104.28
1.101	34.44	40.11	54.44	66.87	81.12	96.25	104.29
1.104	34.44	40.10	54.44	66.83	81.06	96.27	104.29
1.106	34.44	40.10	54.45	66.83	81.04	96.28	104.30
1.109	34.44	40.10	54.45	66.80	81.03	96.30	104.30
1.112	34.44	40.10	54.46	66.75	81.03	96.31	104.31
1.115	34.44	40.10	54.46	66.73	81.03	96.33	104.32
1.117	34.44	40.10	54.46	66.70	81.04	96.34	104.32
1.120	34.44	40.10	54.46	66.65	81.04	96.36	104.33
1.123	34.44	40.10	54.46	66.62	81.04	96.37	104.33
1.126	34.44	40.10	54.46	66.60	81.09	96.39	104.34
1.128	34.44	40.10	54.46	66.55	81.15	96.40	104.35
1.131	34.44	40.10	54.46	66.52	81.22	96.42	104.35
1.134	34.44	40.07	54.46	66.50	81.29	96.43	104.36
1.136	34.44	40.05	54.51	66.45	81.35	96.44	104.37
1.139	34.44	40.04	54.55	66.42	81.48	96.46	104.37
1.142	34.44	40.06	54.58	66.40	81.48	96.48	104.38
1.145	34.44	40.08	54.60	66.39	81.48	96.49	104.38
1.147	34.44	40.10	54.60	66.40	81.47	96.50	104.39
1.150	34.44	40.10	54.59	66.40	81.47	96.51	104.40
1.153	34.44	40.10	54.57	66.42	81.47	96.51	104.40
1.156	34.44	40.10	54.50	66.43	81.46	96.52	104.41
1.158	34.44	40.10	54.52	66.44	81.46	96.52	104.41
1.161	34.44	40.10	54.55	66.44	81.45	96.53	104.42
1.164	34.44	40.10	54.56	66.45	81.44	96.54	104.43
1.167	34.44	40.10	54.56	66.47	81.44	96.54	104.43
1.169	34.44	40.10	54.58	66.48	81.44	96.54	104.44
1.172	34.44	40.10	54.58	66.48	81.43	96.55	104.44
1.175	34.44	40.11	54.58	66.49	81.43	96.56	104.45
1.178	34.44	40.11	54.58	66.49	81.43	96.56	104.46
1.180	34.44	40.11	54.57	66.49	81.42	96.54	104.46
1.183	34.44	40.10	54.57	66.48	81.42	96.53	104.47
